pin14,pin,geom,full_address,community,ward
20204050120000,20-20-405-012,01060000200F910100010000000103000000010000000900000010D7A3F050DF314160B81E85E8613C41D0CCCCCCEEDE3141C0CCCCCCE5613C41608FC2F5E3DE314160B81E85E5613C41D0A3703DE3DE3141C01E856BFE613C41A0999919EEDE314180EB51B8FE613C41D0A3703D50DF31416066666601623C41400AD72360DF3141803D0AD701623C412085EBD160DF3141608FC2F5E8613C4110D7A3F050DF314160B81E85E8613C41,6727 S SANGAMON ST,ENGLEWOOD,6
20204050120000,20-20-405-012-0000,01060000200F910100010000000103000000010000000900000010D7A3F050DF314160B81E85E8613C41D0CCCCCCEEDE3141C0CCCCCCE5613C41608FC2F5E3DE314160B81E85E5613C41D0A3703DE3DE3141C01E856BFE613C41A0999919EEDE314180EB51B8FE613C41D0A3703D50DF31416066666601623C41400AD72360DF3141803D0AD701623C412085EBD160DF3141608FC2F5E8613C4110D7A3F050DF314160B81E85E8613C41,6727 S SANGAMON ST (FRONT & REAR),ENGLEWOOD,6
20204060190000,20-20-406-019,01060000200F9101000100000001030000000100000009000000400AD7A399E03141E07A14AE11613C41305C8FC235E0314100D7A3F00E613C41400AD7A333E0314120AE47E10E613C41B047E1FA32E03141C0CCCCCC27613C41F0285C0F35E03141C0F528DC27613C41606666E698E03141E051B89E2A613C4100000080B0E03141205C8F422B613C4190C2F528B1E03141C0F5285C12613C41400AD7A399E03141E07A14AE11613C41,6751 S PEORIA ST,ENGLEWOOD,6
20204130250000,20-20-413-025,01060000200F9101000100000001030000000100000009000000305C8F42D8DF3141C0CCCCCC3F603C41F051B81E8CDF3141403333B33D603C41A09999997ADF3141E0A3703D3D603C4110D7A3F079DF314120AE476156603C41606666668BDF314120AE47E156603C41A0703D8AD7DF3141608FC2F558603C41C01E856BF6DF3141C0CCCCCC59603C4140E17A14F7DF3141400AD7A340603C41305C8F42D8DF3141C0CCCCCC3F603C41,6804 S PEORIA ST,ENGLEWOOD,6
20204130390000,20-20-413-039,01060000200F910100010000000103000000010000000900000000000000E3DF314100D7A370C65E3C41C0F528DC96DF31412085EB51C45E3C4190C2F5A884DF31412085EBD1C35E3C410000000084DF314100000000DD5E3C41400AD72396DF314100000080DD5E3C41D0CCCC4CE2DF314140E17A94DF5E3C41608FC27500E0314160666666E05E3C41400AD72301E03141E0A3703DC75E3C4100000000E3DF314100D7A370C65E3C41,6842 S PEORIA ST,ENGLEWOOD,6
20204130440000,20-20-413-044,01060000200F9101000100000001030000000100000009000000400AD72305E0314180C2F5A8305E3C41E07A14AE88DF3141E07A142E2D5E3C4150B81E0588DF314100295C0F465E3C41703D0A5787DF3141403333335F5E3C4180EB51B899DF3141E07A14AE5F5E3C4110AE47E1E5DF3141C0CCCCCC615E3C412085EBD103E0314140E17A94625E3C41B047E17A04E03141C01E856B495E3C41400AD72305E0314180C2F5A8305E3C41,6854 S PEORIA ST,ENGLEWOOD,6
20204150090000,20-20-415-009,01060000200F9101000100000001030000000100000009000000B047E1FA99E1314120AE47E1CE5F3C410000008087E13141C0F5285CCE5F3C41703D0AD786E13141A0703D8AE75F3C41305C8F4299E13141A0703D0AE85F3C41D0CCCCCCE8E1314180EB5138EA5F3C41D0CCCCCC03E2314100000000EB5F3C41608FC27504E231412085EBD1D15F3C4150B81E85E9E13141A0999919D15F3C41B047E1FA99E1314120AE47E1CE5F3C41,6819 S GREEN ST,ENGLEWOOD,6
20204300250000,20-20-430-025,01060000200F9101000100000001030000000100000009000000C0F5285CFCE03141C0CCCCCCD0593C418014AEC7F0E0314100000080D0593C41F051B81EF0E0314140E17A94E9593C41400AD7A3FBE0314100D7A3F0E9593C4180EB513850E13141C0CCCC4CEC593C418014AEC76DE13141A0999919ED593C41608FC2756EE1314160B81E05D4593C4110D7A3F050E1314140333333D3593C41C0F5285CFCE03141C0CCCCCCD0593C41,7038 S GREEN ST,ENGLEWOOD,6
20204300260000,20-20-430-026,01060000200F9101000100000001030000000100000009000000F0285C0FFDE03141E0A370BDB7593C4110D7A370F1E0314120AE4761B7593C418014AEC7F0E0314100000080D0593C41C0F5285CFCE03141C0CCCCCCD0593C4110D7A3F050E1314140333333D3593C41608FC2756EE1314160B81E05D4593C41F051B81E6FE13141C01E85EBBA593C4190C2F5A851E13141A0999919BA593C41F0285C0FFDE03141E0A370BDB7593C41,7040 S GREEN ST,ENGLEWOOD,6
20211050340000,20-21-105-034,01060000200F9101000100000001030000000100000007000000303333B3F9E9314140E17A141A6C3C4110D7A370FAE931418014AEC7006C3C41608FC2757DE9314100D7A3F0FD6B3C4180EB51B87CE93141E0A3703D176C3C41B047E1FA7BE93141A0703D8A306C3C41608FC2F5F8E9314120AE4761336C3C41303333B3F9E9314140E17A141A6C3C41,6340 S NORMAL AVE,ENGLEWOOD,20
20211160230000,20-21-116-023,01060000200F9101000100000001030000000100000007000000A0703D0A13E4314100295C8F49663C4110D7A37013E43141A0703D8A3B663C41E07A142EADE3314180C2F52839663C41D0CCCCCCACE33141E07A142E47663C41D0A3703DACE3314180C2F5285C663C41608FC27512E43141A0703D8A5E663C41A0703D0A13E4314100295C8F49663C41,6557 S EMERALD AVE,ENGLEWOOD,20
20211180030000,20-21-118-003,01060000200F910100010000000103000000010000000500000080EB51381CE831412085EB515C683C41A0703D0A1BE83141C0F5285C85683C410000000098E8314180C2F52888683C41E07A142E99E8314100D7A3F05E683C4180EB51381CE831412085EB515C683C41,6500 S PARNELL AVE,ENGLEWOOD,20
20211180040000,20-21-118-004,01060000200F9101000100000001030000000100000005000000305C8F421DE83141E051B81E38683C4180EB51381CE831412085EB515C683C41E07A142E99E8314100D7A3F05E683C41D0A3703D9AE8314180EB51B83A683C41305C8F421DE83141E051B81E38683C41,6502 S PARNELL AVE,ENGLEWOOD,20
20211200010000,20-21-120-001,01060000200F910100010000000103000000010000000500000080EB51B8DEE83141E0A3703D15673C41F0285C8FDDE8314180EB51383D673C41A09999193DE93141000000803F673C41E07A142E3EE9314160B81E8517673C4180EB51B8DEE83141E0A3703D15673C41,6535 S PARNELL AVE,ENGLEWOOD,20
20211200070000,20-21-120-007,01060000200F910100010000000103000000010000000500000060666666E4E83141C0CCCC4C50663C41608FC275E3E83141C0CCCC4C71663C41F051B89E42E9314140E17A9473663C410000008043E9314140E17A9452663C4160666666E4E83141C0CCCC4C50663C41,6547 S PARNELL AVE,ENGLEWOOD,20
20211230240000,20-21-123-024,01060000200F9101000100000001030000000100000007000000303333B38FE4314140E17A94E0643C41D0CCCC4C90E43141803D0AD7CA643C41703D0A5717E4314160B81E85C7643C41D0A370BD16E43141205C8F42DD643C41F0285C0F16E43141205C8F42F6643C4150B81E058FE4314140E17A94F9643C41303333B38FE4314140E17A94E0643C41,6622 S UNION AVE,ENGLEWOOD,6
20211270240000,20-21-127-024,01060000200F91010001000000010300000001000000080000008014AEC773EA314180EB513811653C418014AEC747EA31410000000010653C412085EB5147EA3141608FC2F521653C410000000047EA3141A047E17A2D653C4110D7A3F0BBEA3141E0A370BD30653C41305C8F42BCEA314180EB513825653C41D0A370BDBCEA3141205C8F4213653C418014AEC773EA314180EB513811653C41,6620 S NORMAL BLVD,ENGLEWOOD,6
20212040160000,20-21-204-016,01060000200F9101000100000001030000000100000005000000606666E6CBED3141E07A14AEC96A3C41C01E856BA6ED314100295C8FC86A3C4110AE47E1A2ED3141C01E85EB456B3C4110D7A370C8ED3141A0703D0A476B3C41606666E6CBED3141E07A14AEC96A3C41,319 W 64TH ST,ENGLEWOOD,20
20212090210000,20-21-209-021,01060000200F910100010000000103000000010000000500000080EB51B82EF0314100000080FD673C41C020B07283EF3141E0F97E4AF8673C41F0FDD41082EF3141804160C529683C412085EB512DF03141A047E1FA2E683C4180EB51B82EF0314100000080FD673C41,6524 S YALE AVE,ENGLEWOOD,20
20212090430000,20-21-209-043,01060000200F910100010000000103000000010000000500000080EB513878EF314120AE47E147673C41305C8FC2BCEE3141E07A142E42673C414060E5E8BBEE3141A09999F960673C41202FDD5C77EF3141405EBA8966673C4180EB513878EF314120AE47E147673C41,6543 S HARVARD AVE,ENGLEWOOD,20
20212100090000,20-21-210-009,01060000200F910100010000000103000000010000000700000090C2F528FFF03141E051B81EAA673C4180EB513873F03141C0F528DCA5673C411058391472F03141A0703D0ACE673C416066666671F03141803D0A57E6673C41703D0A57FDF03141A0999999EA673C4150B81E05FEF03141205C8F42D2673C4190C2F528FFF03141E051B81EAA673C41,6531 S YALE AVE,ENGLEWOOD,20
20212150160000,20-21-215-016,01060000200F910100010000000103000000010000000700000080EB513887EF314180C2F5282F653C41E07A142E87EF3141E07A14AE30653C418014AEC742F0314120AE476137653C41E07A142E44F03141E051B81E06653C4140E17A9488EF3141E07A14AEFE643C41F0285C8F88EF3141C01E856BFF643C4180EB513887EF314180C2F5282F653C41,6626 S YALE AVE,ENGLEWOOD,6
20212150240000,20-21-215-024,01060000200F9101000100000001030000000100000007000000C01E85EBCCEE3141403333B3F8643C41F051B89ECBEE314100D7A37028653C4180EB513887EF314180C2F5282F653C41F0285C8F88EF3141C01E856BFF643C4140E17A9488EF3141E07A14AEFE643C4110D7A3F0CCEE3141608FC2F5F7643C41C01E85EBCCEE3141403333B3F8643C41,6627 S HARVARD AVE,ENGLEWOOD,6
20212160030000,20-21-216-003,01060000200F910100010000000103000000010000000600000080EB51B8FAF03141E051B81ED0653C412085EB51F9F03141A099991902663C41C0F528DCF7F0314180C2F52835663C41703D0AD711F13141C01E85EB35663C41303333B314F13141606666E6D0653C4180EB51B8FAF03141E051B81ED0653C41,219 W 66TH ST,ENGLEWOOD,6
20212160050000,20-21-216-005,01060000200F9101000100000001030000000100000005000000E07A14AE2EF13141E07A14AED1653C41703D0AD72BF13141403333B336663C41703D0AD74EF13141E0A370BD37663C41A099991933F131412085EBD1D1653C41E07A14AE2EF13141E07A14AED1653C41,223 W 66TH ST,ENGLEWOOD,6
20212160130000,20-21-216-013,01060000200F9101000100000001030000000100000005000000D0A370BD8BF03141E07A142E41643C4180EB51388AF0314180C2F52877643C4180EB5138D5F03141C0F528DC78643C4110D7A370C6F0314160B81E8542643C41D0A370BD8BF03141E07A142E41643C41,6647 S YALE AVE,ENGLEWOOD,6
20212160150000,20-21-216-015,01060000200F9101000100000001030000000100000005000000A0703D8A8EF0314100295C0FDE633C4190C2F5288DF03141403333330F643C41D0A370BDB8F031414033333310643C41305C8F42ABF0314180C2F5A8DE633C41A0703D8A8EF0314100295C0FDE633C41,6657 S YALE AVE,ENGLEWOOD,6
20213100020000,20-21-310-002,01060000200F9101000100000001030000000100000007000000A0703D0A92E93141E026316885603C4180EB51B892E93141606666666C603C418014AE471BE93141E07A14AE68603C41A09999991AE93141E07A14AE81603C41C01E85EB19E93141E07A14AE9A603C41C0F5285C91E93141606666669E603C41A0703D0A92E93141E026316885603C41,6805 S PARNELL AVE,ENGLEWOOD,6
20213160040000,20-21-316-004,01060000200F9101000100000001030000000100000005000000E07A142ECDE63141606666E68B5D3C41B047E17ACCE6314120AE47E1A45D3C418014AEC748E7314180C2F5A8A85D3C41B047E17A49E7314180C2F5A88F5D3C41E07A142ECDE63141606666E68B5D3C41,6913 S LOWE AVE,ENGLEWOOD,6
20213220070000,20-21-322-007,01060000200F9101000100000001030000000100000005000000606666664BE43141A0999919C75A3C4150B81E054BE43141A0999999D35A3C4190C2F5A8C7E4314180C2F528D75A3C41A0703D0AC8E4314180C2F5A8CA5A3C41606666664BE43141A0999919C75A3C41,7017 S EMERALD AVE,ENGLEWOOD,6
20213220080000,20-21-322-008,01060000200F9101000100000001030000000100000005000000F051B81E4CE43141A0999919AE5A3C41606666664BE43141A0999919C75A3C41A0703D0AC8E4314180C2F5A8CA5A3C418014AEC7C8E4314180C2F5A8B15A3C41F051B81E4CE43141A0999919AE5A3C41,7019 S EMERALD AVE,ENGLEWOOD,6
20213240130000,20-21-324-013,01060000200F9101000100000001030000000100000007000000D0A3703D62E73141E051B89E155A3C4110D7A3F062E73141E051B89EFC593C41E07A14AEE6E6314100295C0FF9593C4100000000E6E6314100295C0F125A3C41D0CCCC4CE5E6314100295C0F2B5A3C41A0703D8A61E73141A09999992E5A3C41D0A3703D62E73141E051B89E155A3C41,7037 S LOWE AVE,ENGLEWOOD,6
20213240160000,20-21-324-016,01060000200F9101000100000001030000000100000009000000205A645B29E7314180C2F5E864593C4140E17A942AE7314180C2F52839593C41A0999919ECE631412085EB5137593C4110AE47E1EAE63141E051B81E63593C41E07A142EEAE63141E051B81E7C593C41B047E17AE9E63141A099991995593C41608FC2F527E73141606666E696593C4120B072A828E7314180C2F5E87D593C41205A645B29E7314180C2F5E864593C41,622-24 W 71st St 2023212025,ENGLEWOOD,6
20213250040000,20-21-325-004,01060000200F9101000100000001030000000100000005000000305C8F42ACE83141C0CCCCCCE65A3C41A0703D8AABE83141403333B3005B3C410000008028E93141C0F5285C045B3C4180EB513829E93141608FC275EA5A3C41305C8F42ACE83141C0CCCCCCE65A3C41,7014 S PARNELL AVE,ENGLEWOOD,6
20213250050000,20-21-325-005,01060000200F9101000100000001030000000100000005000000305C8FC2ACE83141C0CCCCCCD45A3C41305C8F42ACE83141C0CCCCCCE65A3C4180EB513829E93141608FC275EA5A3C4180EB51B829E93141608FC275D85A3C41305C8FC2ACE83141C0CCCCCCD45A3C41,7022 S PARNELL AVE,ENGLEWOOD,6
20213270240000,20-21-327-024-0000,01060000200F910100010000000103000000010000000500000010D7A3F041EB31418014AEC7E15A3C41D0CCCC4C41EB31418014AEC7F85A3C4160666666BEEB314100D7A370FC5A3C41A0703D0ABFEB314100D7A370E55A3C4110D7A3F041EB31418014AEC7E15A3C41,7016 S EGGLESTON AVE,ENGLEWOOD,6
20213270250000,20-21-327-025-0000,01060000200F9101000100000001030000000100000005000000703D0A5743EB314100000080AF5A3C4110D7A3F041EB31418014AEC7E15A3C41A0703D0ABFEB314100D7A370E55A3C4110D7A370C0EB314180C2F528B35A3C41703D0A5743EB314100000080AF5A3C41,7020 S EGGLESTON AVE,ENGLEWOOD,6
20214000140000,20-21-400-014-0000,01060000200F9101000100000001030000000100000005000000C01E856BC8EE31412085EBD1E0623C412085EBD1C3EE314140E17A148D633C418014AEC713EF3141400AD7A38F633C4110AE476118EF3141400AD723E3623C41C01E856BC8EE31412085EBD1E0623C41,319 W MARQUETTE RD,ENGLEWOOD,6
20214000340000,20-21-400-034,01060000200F9101000100000001030000000100000005000000C01E856B81EF3141803D0AD727623C4110D7A3704FEF3141C0CCCC4C26623C41C01E85EB4AEF314140E17A94D0623C4110AE47E17CEF314160B81E05D2623C41C01E856B81EF3141803D0AD727623C41,318 W NORMAL PKWY,ENGLEWOOD,6
20214000350000,20-21-400-035,01060000200F910100010000000103000000010000000500000060666666B3EF314120AE476129623C41C01E856B81EF3141803D0AD727623C4110AE47E17CEF314160B81E05D2623C41C0F528DCAEEF3141608FC275D3623C4160666666B3EF314120AE476129623C41,316 W NORMAL PKWY,ENGLEWOOD,6
20214020150000,20-21-402-015,01060000200F91010001000000010300000001000000050000000000000067F331414033333390633C410000000066F33141E07A142EB3633C4110AE47E1C6F33141C0CCCC4CB6633C4110AE47E1C7F331412085EB5193633C410000000067F331414033333390633C41,6704 S PERRY ST,GREATER GRAND CROSSING,6
20214030050000,20-21-403-005,01060000200F910100010000000103000000010000000500000090C2F5A80EF43141608FC2F5EE623C4180EB51380DF4314100D7A3F020633C4190C2F5A8BBF4314100D7A37026633C4140E17A14BDF43141608FC275F4623C4190C2F5A80EF43141608FC2F5EE623C41,6713 S PERRY ST,GREATER GRAND CROSSING,6
20214130070000,20-21-413-007,01060000200F9101000100000001030000000100000005000000C01E85EBE7EF31418014AE471A5D3C41B047E1FAE6EF3141C0CCCC4C3B5D3C41608FC2756BF031418014AE473F5D3C4110AE47616CF031418014AE471E5D3C41C01E85EBE7EF31418014AE471A5D3C41,6927 S PRINCETON AVE,GREATER GRAND CROSSING,6
20214130080000,20-21-413-008,01060000200F9101000100000001030000000100000006000000703D0AD7E8EF31418014AE47F95C3C41C01E85EBE7EF31418014AE471A5D3C4110AE47616CF031418014AE471E5D3C4110D7A3706CF031418014AE471C5D3C412085EB516DF031418014AE47FD5C3C41703D0AD7E8EF31418014AE47F95C3C41,6929 S PRINCETON AVE,GREATER GRAND CROSSING,6
20214150170000,20-21-415-017,01060000200F9101000100000001030000000100000005000000B047E1FA1DF3314180C2F528295C3C410000000000F33141E0A3703D285C3C41703D0AD7FDF2314160666666735C3C412085EBD11BF331412085EB51745C3C41B047E1FA1DF3314180C2F528295C3C41,154 W 70TH ST,GREATER GRAND CROSSING,6
20214150230000,20-21-415-023,01060000200F9101000100000001030000000100000007000000B047E1FAF1F33141E051B89ED65D3C41D0CCCC4C43F33141803D0A57D15D3C410000008042F331412085EBD1EC5D3C4180EB513842F331412085EBD1F65D3C41606666E6F0F33141A0999919FC5D3C41E07A142EF1F33141A0999919F25D3C41B047E1FAF1F33141E051B89ED65D3C41,6914 S PERRY AVE,GREATER GRAND CROSSING,6
20222020210000,20-22-202-021,01060000200F9101000100000001030000000100000005000000A09999991C053241C0F5285C056E3C4110D7A370A2043241C01E856B016E3C412085EBD1A1043241606666661A6E3C41B047E1FA1B053241C0F5285C1E6E3C41A09999991C053241C0F5285C056E3C41,6312 S RHODES AVE,WOODLAWN,20
20222020260000,20-22-202-026,01060000200F9101000100000001030000000100000005000000305C8FC21F053241608FC275886D3C41A0999999A504324160B81E85846D3C41608FC2F5A4043241000000809D6D3C41F051B81E1F05324100D7A370A16D3C41305C8FC21F053241608FC275886D3C41,6326 S RHODES AVE,WOODLAWN,20
20222050110000,20-22-205-011-0000,01060000200F9101000100000001030000000100000005000000305C8F427608324180C2F528A46D3C41606666E6FB07324180EB5138A06D3C41305C8F42FB07324140333333B96D3C41F051B89E75083241400AD723BD6D3C41305C8F427608324180C2F528A46D3C41,6323 S CHAMPLAIN AVE,WOODLAWN,20
20222050220000,20-22-205-022,01060000200F9101000100000001030000000100000007000000703D0AD77D08324120AE47617C6C3C41B047E17A7E08324160B81E05636C3C41E07A142E04083241E051B81E5F6C3C41A0703D8A0308324100D7A370786C3C41C01E85EB02083241C01E856B906C3C4180EB51387D083241C0F5285C946C3C41703D0AD77D08324120AE47617C6C3C41,6357 S CHAMPLAIN AVE,WOODLAWN,20
20222090050000,20-22-209-005,01060000200F910100010000000103000000010000000F00000080EB51B860033241A047E1FA176B3C41703D0A576103324100000000FF6A3C41B047E1FA6103324160B81E05E66A3C41305C8FC2E5023241A0703D0AE26A3C41F051B81EE502324160B81E05FB6A3C4100000080E402324100000000146B3C4110AE47E1E3023241A047E1FA2C6B3C41305C8F42E3023241608FC2F5456B3C41F051B89EE202324100D7A3F05E6B3C4100000000E2023241C01E85EB776B3C4180EB51385E033241606666E67B6B3C41703D0AD75E033241C01E85EB626B3C41B047E17A5F03324100D7A3F0496B3C41A099991960033241608FC2F5306B3C4180EB51B860033241A047E1FA176B3C41,6413 S VERNON AVE,WOODLAWN,20
20222090190000,20-22-209-019,01060000200F9101000100000001030000000100000005000000B047E1FA6C033241C0F5285CAE6B3C41703D0A576C033241803D0A57C76B3C41703D0AD7E6033241205C8F42CB6B3C41608FC275E70332418014AE47B26B3C41B047E1FA6C033241C0F5285CAE6B3C41,6406 S EBERHART AVE,WOODLAWN,20
20222110210000,20-22-211-021,01060000200F9101000100000001030000000100000005000000703D0AD77905324100D7A3F0CB693C4180EB513879053241C0CCCC4CE4693C4110AE4761F305324140333333E8693C4100000000F4053241803D0AD7CF693C41703D0AD77905324100D7A3F0CB693C41,6457 S RHODES AVE,WOODLAWN,20
20222110400000,20-22-211-040,01060000200F9101000100000001030000000100000009000000B047E1FA7D063241205C8F42D4693C41A09999997E063241A0703D8ABB693C41F051B89E04063241400AD7A3B7693C410000000004063241803D0A57D0693C4110AE476103063241403333B3E8693C418014AE4703063241A047E1FAEC693C41305C8F427D06324120AE47E1F0693C41C0F5285C7D063241A0999999EC693C41B047E1FA7D063241205C8F42D4693C41,6454 S ST LAWRENCE AVE,WOODLAWN,20
20222120070000,20-22-212-007,01060000200F9101000100000001030000000100000005000000400AD7A33E073241A0999919506B3C41B047E17AC4063241E07A142E4C6B3C41703D0AD7C306324180C2F528656B3C41000000003E07324140E17A14696B3C41400AD7A33E073241A0999919506B3C41,6419 S ST LAWRENCE AVE,WOODLAWN,20
20222120290000,20-22-212-029,01060000200F9101000100000001030000000100000005000000C0F5285CC8073241000000806D6B3C41000000004E07324140E17A94696B3C4110AE47614D07324100295C8F826B3C4180EB51B8C7073241A047E17A866B3C41C0F5285CC8073241000000806D6B3C41,6416 S CHAMPLAIN AVE,WOODLAWN,20
20222250440000,20-22-225-044,01060000200F9101000100000001030000000100000007000000303333B314043241205C8FC27B643C41A09999190004324140E17A147B643C41F051B81EEE033241000000807A643C41F0285C0FEB033241A047E17AF7643C41A0703D0AFD03324100295C0FF8643C4190C2F5A811043241E0A370BDF8643C41303333B314043241205C8FC27B643C41,456 E 67TH ST,WOODLAWN,20
20222280420000,20-22-228-042,01060000200F9101000100000001030000000100000007000000703D0A57F507324140E17A149C643C4110D7A370DB073241E0A3703D9B643C4110D7A370C307324100D7A3709A643C4180EB5138C00732416066666617653C4180EB5138D8073241E07A142E18653C41F051B81EF207324160B81E0519653C41703D0A57F507324140E17A149C643C41,622 E 67TH ST,WOODLAWN,20
20223100100000,20-22-310-010,01060000200F910100010000000103000000010000000A000000A099991925FF314100295C8FB4603C412085EBD125FF314140E17A949B603C41703D0AD775FE314100295C8F95603C41F051B81E75FE3141A0703D8AAE603C416066666674FE314160B81E85C7603C41E07A14AE73FE314100000080E0603C41A0999999F0FE31418014AEC7E4603C41400AD7A323FF314160B81E85E6603C41C0F5285C24FF3141A0703D8ACD603C41A099991925FF314100295C8FB4603C41,6815 S PRAIRE AVE,GREATER GRAND CROSSING,20
20224190330000,20-22-419-033,01060000200F9101000100000001030000000100000007000000D0CCCCCC1203324160B81E052C5B3C41400AD7231303324160B81E851F5B3C416066666697023241A09999991B5B3C41F0285C0F97023241A0999919285B3C4110AE47619602324140E17A14415B3C41F051B81E1203324100000000455B3C41D0CCCCCC1203324160B81E052C5B3C41,7028 S VERNON AVE,GREATER GRAND CROSSING,6
20224190340000,20-22-419-034,01060000200F9101000100000001030000000100000007000000608FC27513033241A0703D0A135B3C41F0285C0F1403324100295C0FFD5A3C412085EB5198023241E051B81EF95A3C4180EB51B897023241E051B81E0F5B3C416066666697023241A09999991B5B3C41400AD7231303324160B81E851F5B3C41608FC27513033241A0703D0A135B3C41,7032 S VERNON AVE,GREATER GRAND CROSSING,6
20231020130000,20-23-102-013,01060000200F910100010000000103000000010000000B000000D0A370BD800C3241E07A14AEAE6B3C41A0999919800C3241E07A14AEC76B3C41608FC2757F0C3241E07A14AEE06B3C41703D0A577E0C3241205C8FC20C6C3C412085EBD1F60C3241803D0A570F6C3C4110D7A3F0F70C3241E0A3703DE36B3C4140E17A94F80C3241E0A3703DCA6B3C4180EB5138F90C3241E0A3703DB16B3C41A0703D8AF90C3241803D0A57A46B3C4140E17A14810C3241205C8FC2A16B3C41D0A370BD800C3241E07A14AEAE6B3C41,6406 S MARYLAND AVE,WOODLAWN,20
20231020170000,20-23-102-017,01060000200F9101000100000001030000000100000007000000A0999999FE0C3241205C8FC2DD6A3C41F051B81E860C3241E07A142EDB6A3C4110AE47E1850C3241400AD723E56A3C41606666E6840C324180C2F5280B6B3C4110AE4761FD0C3241E0A370BD0D6B3C41703D0A57FE0C324180EB51B8E76A3C41A0999999FE0C3241205C8FC2DD6A3C41,6434 S MARYLAND AVE,WOODLAWN,20
20231030280000,20-23-103-028,01060000200F9101000100000001030000000100000005000000C01E856B630E3241A047E1FACE6B3C418014AEC7620E3241A047E1FAE76B3C41C01E856BE70E3241C0CCCCCCEA6B3C41F0285C0FE80E3241C0CCCCCCD16B3C41C01E856B630E3241A047E1FACE6B3C41,6416 S DREXEL AVE,WOODLAWN,20
20231050440000,20-23-105-044,01060000200F9101000100000001030000000100000005000000608FC275F9103241608FC275386D3C41E07A142EF8103241E0A3703D6A6D3C4110D7A3F07411324100D7A3F06C6D3C41303333337611324180C2F5283B6D3C41608FC275F9103241608FC275386D3C41,6338 S ELLIS AVE,WOODLAWN,20
20231050520000,20-23-105-052,01060000200F9101000100000001030000000100000005000000C0F5285C00113241205C8FC22D6C3C4190C2F528FF103241803D0AD75B6C3C418014AEC77B113241A0703D8A5E6C3C41608FC2F57C113241608FC275306C3C41C0F5285C00113241205C8FC22D6C3C41,6368 S ELLIS AVE,WOODLAWN,20
20231140220000,20-23-114-022-0000,01060000200F9101000100000001030000000100000005000000305C8FC2A00E3241803D0A5762673C41A0703D8A9F0E3241400AD7A392673C41C01E856B1E0F3241400AD7A395673C41400AD7A31F0F3241E051B81E65673C41305C8FC2A00E3241803D0A5762673C41,6555 S DREXEL AVE,WOODLAWN,20
20231150190000,20-23-115-019,01060000200F9101000100000001030000000100000005000000F0285C0F6B10324120AE476192693C41606666E669103241403333B3C2693C41C01E85EBA710324180C2F528C4693C41F051B81EA9103241803D0AD793693C41F0285C0F6B10324120AE476192693C41,6504 S ELLIS AVE,WOODLAWN,20
20231150360000,20-23-115-036,01060000200F91010001000000010300000001000000050000002085EB51781032418014AEC76C673C41400AD7237710324140E17A949D673C41D0A370BDF410324160B81E85A0673C41608FC2F5F510324100295C8F6F673C412085EB51781032418014AEC76C673C41,6554 S ELLIS AVE,WOODLAWN,20
20231170060000,20-23-117-006,01060000200F91010001000000010300000001000000050000006066666679123241A047E1FA07693C418014AEC77812324180C2F52821693C41303333B3F6123241A099991924693C412085EB51F7123241C01E85EB0A693C416066666679123241A047E1FA07693C41,6519 S GREENWOOD AVE,WOODLAWN,5
20231170060000,20-23-117-006-0000,01060000200F91010001000000010300000001000000050000006066666679123241A047E1FA07693C418014AEC77812324180C2F52821693C41303333B3F6123241A099991924693C412085EB51F7123241C01E85EB0A693C416066666679123241A047E1FA07693C41,6519 S GREENWOOD AVE,WOODLAWN,5
20231170320000,20-23-117-032,01060000200F9101000100000001030000000100000005000000A0703D8A0B133241C0F5285C10683C41D0CCCC4C0A133241A0703D8A42683C41E07A142E88133241A047E17A45683C41C01E856B89133241C0CCCC4C13683C41A0703D8A0B133241C0F5285C10683C41,6540 S UNIVERSITY AVE,WOODLAWN,5
20231170320000,20-23-117-032-0000,01060000200F9101000100000001030000000100000005000000A0703D8A0B133241C0F5285C10683C41D0CCCC4C0A133241A0703D8A42683C41E07A142E88133241A047E17A45683C41C01E856B89133241C0CCCC4C13683C41A0703D8A0B133241C0F5285C10683C41,6540-42 S UNIVERSITY,WOODLAWN,5
20231180270000,20-23-118-027,01060000200F910100010000000103000000010000000500000050B81E0557143241403333B319683C418014AEC755143241E07A14AE4B683C41C01E856BD3143241E051B89E4E683C41303333B3D4143241400AD7A31C683C4150B81E0557143241403333B319683C41,6540 S MINERVA AVE,WOODLAWN,20
20232010230000,20-23-201-023,01060000200F91010001000000010300000001000000070000008014AE474E19324140333333286D3C41305C8F42A9183241E051B89E246D3C41D0A370BDA8183241A047E1FA376D3C4110D7A370A7183241205C8FC2696D3C41A0703D8A4C193241803D0A576D6D3C41D0CCCCCC4D19324100295C8F3B6D3C418014AE474E19324140333333286D3C41,6344 S KENWOOD AVE,WOODLAWN,20
20232100090000,20-23-210-009,01060000200F91010001000000010300000001000000050000000000008008173241C01E85EB1D6B3C41D0A3703D07173241606666664F6B3C4180EB51B8AB173241C01E856B536B3C4100000000AD17324100D7A3F0216B3C410000008008173241C01E85EB1D6B3C41,6430 S KIMBARK AVE,WOODLAWN,20
